x2,thin,deg,dummy,thin,min_val,avg_val,max_val
70.71935157,70,30.65666667,,,,,
70.82066869,70,30.6,,,,,
70.92198582,70,30.54333333,,,,,
71.02330294,71,30.48666667,,,,,
71.12462006,71,30.43,,,,,
71.22593718,71,30.37333333,,,,,
71.32725431,71,30.37333333,,,,,
71.42857143,71,30.31666667,,,,,
71.52988855,71,30.26,,,,,
71.63120567,71,30.20333333,,,,,
71.7325228,71,30.14666667,,,,,
71.83383992,71,30.14666667,,,,,
71.93515704,71,30.09,,,,,
72.03647416,72,30.09,,,,,
72.13779129,72,29.92,,,,,
72.23910841,72,29.92,,,,,
72.34042553,72,29.86333333,,,,,
72.44174265,72,29.86333333,,,,,
72.54305978,72,29.86333333,,,,,
72.6443769,72,29.80666667,,,,,
72.74569402,72,29.69333333,,,,,
72.84701114,72,29.63666667,,,,,
72.94832827,72,29.63666667,,,,,
73.04964539,73,29.58,,,,,
73.15096251,73,29.46666667,,,,,
73.25227964,73,29.41,,,,,
73.35359676,73,29.35333333,,,,,
73.45491388,73,29.35333333,,,,,
73.556231,73,29.29666667,,,,,
73.65754813,73,29.24,,,,,
73.75886525,73,29.18333333,,,,,
73.86018237,73,29.12666667,,,,,
73.96149949,73,29.07,,,,,
74.06281662,74,29.07,,,,,
74.16413374,74,28.95666667,,,,,
74.26545086,74,28.9,,,,,
74.36676798,74,28.84333333,,,,,
74.46808511,74,28.84333333,,,,,
74.56940223,74,28.78666667,,,,,
74.67071935,74,28.73,,,,,
74.77203647,74,28.67333333,,,,,
74.8733536,74,28.61666667,,,,,
74.97467072,74,28.56,,,,,
75.07598784,75,28.44666667,,,,,
75.17730496,75,28.39,,,,,
75.27862209,75,28.33333333,,,,,
75.37993921,75,28.33333333,,,,,
75.48125633,75,28.27666667,,,,,
75.58257345,75,28.22,,,,,
75.68389058,75,28.16333333,,,,,
75.7852077,75,28.05,,,,,
75.88652482,75,27.99333333,,,,,
75.98784195,75,27.88,,,,,
76.08915907,76,27.88,,,,,
76.19047619,76,27.82333333,,,,,
76.29179331,76,27.76666667,,,,,
76.39311044,76,27.65333333,,,,,
76.49442756,76,27.59666667,,,,,
76.59574468,76,27.54,,,,,
76.6970618,76,27.48333333,,,,,
76.79837893,76,27.42666667,,,,,
76.89969605,76,27.37,,,,,
77.00101317,77,27.31333333,,,,,
77.10233029,77,27.25666667,,,,,
77.20364742,77,27.14333333,,,,,
77.30496454,77,27.08666667,,,,,
77.40628166,77,27.03,,,,,
77.50759878,77,26.97333333,,,,,
77.60891591,77,26.91666667,,,,,
77.71023303,77,26.86,,,,,
77.81155015,77,26.74666667,,,,,
77.91286727,77,26.57666667,,,,,
78.0141844,78,26.57666667,,,,,
78.11550152,78,26.52,,,,,
78.21681864,78,26.52,,,,,
78.31813576,78,26.52,,,,,
78.41945289,78,26.52,,,,,
78.52077001,78,26.46333333,,,,,
78.62208713,78,26.29333333,,,,,
78.72340426,78,26.12333333,,,,,
78.82472138,78,26.06666667,,,,,
78.9260385,78,26.06666667,,,,,
79.02735562,79,26.01,,,,,
79.12867275,79,25.95333333,,,,,
79.22998987,79,25.95333333,,,,,
79.33130699,79,25.72666667,,,,,
79.43262411,79,25.55666667,,,,,
79.53394124,79,25.44333333,,,,,
79.63525836,79,25.33,,,,,
79.73657548,79,25.27333333,,,,,
79.8378926,79,25.27333333,,,,,
79.93920973,79,25.21666667,,,,,
80.04052685,80,25.16,,,,,
80.14184397,80,25.04666667,,,,,
80.24316109,80,24.93333333,,,,,
80.34447822,80,24.82,,,,,
80.44579534,80,24.76333333,,,,,
80.54711246,80,24.65,,,,,
80.64842958,80,24.59333333,,,,,
80.74974671,80,24.53666667,,,,,
80.85106383,80,24.42333333,,,,,
80.95238095,80,24.36666667,,,,,
81.05369807,81,24.31,,,,,
81.1550152,81,24.19666667,,,,,
81.25633232,81,24.08333333,,,,,
81.35764944,81,24.02666667,,,,,
81.45896657,81,23.91333333,,,,,
81.56028369,81,23.8,,,,,
81.66160081,81,23.68666667,,,,,
81.76291793,81,23.63,,,,,
81.86423506,81,23.51666667,,,,,
81.96555218,81,23.46,,,,,
82.0668693,82,23.40333333,,,,,
82.16818642,82,23.29,,,,,
82.26950355,82,23.23333333,,,,,
82.37082067,82,23.06333333,,,,,
82.47213779,82,23.00666667,,,,,
82.57345491,82,22.89333333,,,,,
82.67477204,82,22.78,,,,,
82.77608916,82,22.66666667,,,,,
82.87740628,82,22.55333333,,,,,
82.9787234,82,22.49666667,,,,,
83.08004053,83,22.44,,,,,
83.18135765,83,22.32666667,,,,,
83.28267477,83,22.27,,,,,
83.38399189,83,22.15666667,,,,,
83.48530902,83,22.04333333,,,,,
83.58662614,83,21.93,,,,,
83.68794326,83,21.81666667,,,,,
83.78926039,83,21.70333333,,,,,
83.89057751,83,21.59,,,,,
83.99189463,83,21.47666667,,,,,
84.09321175,84,21.42,,,,,
84.19452888,84,21.30666667,,,,,
84.295846,84,21.25,,,,,
84.39716312,84,21.13666667,,,,,
84.49848024,84,20.96666667,,,,,
84.59979737,84,20.91,,,,,
84.70111449,84,20.79666667,,,,,
84.80243161,84,20.68333333,,,,,
84.90374873,84,20.62666667,,,,,
85.00506586,85,20.51333333,,,,,
85.10638298,85,20.4,,,,,
85.2077001,85,20.23,,,,,
85.30901722,85,20.17333333,,,,,
85.41033435,85,20.11666667,,,,,
85.51165147,85,20.00333333,,,,,
85.61296859,85,19.89,,,,,
85.71428571,85,19.77666667,,,,,
85.81560284,85,19.66333333,,,,,
85.91691996,85,19.55,,,,,
86.01823708,86,19.43666667,,,,,
86.1195542,86,19.38,,,,,
86.22087133,86,19.21,,,,,
86.32218845,86,19.15333333,,,,,
86.42350557,86,19.04,,,,,
86.5248227,86,18.98333333,,,,,
86.62613982,86,18.87,,,,,
86.72745694,86,18.75666667,,,,,
86.82877406,86,18.64333333,,,,,
86.93009119,86,18.53,,,,,
87.03140831,87,18.41666667,,,,,
87.13272543,87,18.36,,,,,
87.23404255,87,18.30333333,,,,,
87.33535968,87,18.19,,,,,
87.4366768,87,18.07666667,,,,,
87.53799392,87,17.96333333,,,,,
87.63931104,87,17.79333333,,,,,
87.74062817,87,17.68,,,,,
87.84194529,87,17.56666667,,,,,
87.94326241,87,17.51,,,,,
88.04457953,88,17.39666667,,,,,
88.14589666,88,17.34,,,,,
88.24721378,88,17.22666667,,,,,
88.3485309,88,17.11333333,,,,,
88.44984802,88,17,,,,,
88.55116515,88,16.88666667,,,,,
88.65248227,88,16.77333333,,,,,
88.75379939,88,16.66,,,,,
88.85511651,88,16.60333333,,,,,
88.95643364,88,16.43333333,,,,,
89.05775076,89,16.37666667,,,,,
89.15906788,89,16.26333333,,,,,
89.26038501,89,16.09333333,,,,,
89.36170213,89,15.98,,,,,
89.46301925,89,15.86666667,,,,,
89.56433637,89,15.81,,,,,
89.6656535,89,15.64,,,,,
89.76697062,89,15.58333333,,,,,
89.86828774,89,15.47,,,,,
89.96960486,89,15.35666667,,,,,
90.07092199,90,15.18666667,,,,,
90.17223911,90,15.07333333,,,,,
90.27355623,90,14.96,,,,,
90.37487335,90,14.90333333,,,,,
90.47619048,90,14.84666667,,,,,
90.5775076,90,14.67666667,,,,,
90.67882472,90,14.56333333,,,,,
90.78014184,90,14.39333333,,,,,
90.88145897,90,14.28,,,,,
90.98277609,90,14.16666667,,,,,
91.08409321,91,14.05333333,,,,,
91.18541033,91,13.94,,,,,
91.28672746,91,13.82666667,,,,,
91.38804458,91,13.77,,,,,
91.4893617,91,13.6,,,,,
91.59067882,91,13.54333333,,,,,
91.69199595,91,13.37333333,,,,,
91.79331307,91,13.26,,,,,
91.89463019,91,13.14666667,,,,,
91.99594732,91,13.03333333,,,,,
92.09726444,92,12.92,,,,,
92.19858156,92,12.80666667,,,,,
92.29989868,92,12.69333333,,,,,
92.40121581,92,12.58,,,,,
92.50253293,92,12.46666667,,,,,
92.60385005,92,12.29666667,,,,,
92.70516717,92,12.24,,,,,
92.8064843,92,12.12666667,,,,,
92.90780142,92,11.95666667,,,,,
93.00911854,93,11.84333333,,,,,
93.11043566,93,11.67333333,,,,,
93.21175279,93,11.56,,,,,
93.31306991,93,11.39,,,,,
93.41438703,93,11.33333333,,,,,
93.51570415,93,11.16333333,,,,,
93.61702128,93,11.10666667,,,,,
93.7183384,93,10.99333333,,,,,
93.81965552,93,10.88,,,,,
93.92097264,93,10.76666667,,,,,
94.02228977,94,10.59666667,,,,,
94.12360689,94,10.48333333,,,,,
94.22492401,94,10.31333333,,,,,
94.32624113,94,10.2,,,,,
94.42755826,94,10.08666667,,,,,
94.52887538,94,9.973333333,,,,,
94.6301925,94,9.86,,,,,
94.73150963,94,9.746666667,,,,,
94.83282675,94,9.633333333,,,,,
94.93414387,94,9.463333333,,,,,
95.03546099,95,9.35,,,,,
95.13677812,95,9.18,,,,,
95.23809524,95,9.066666667,,,,,
95.33941236,95,8.953333333,,,,,
95.44072948,95,8.896666667,,,,,
95.54204661,95,8.726666667,,,,,
95.64336373,95,8.556666667,,,,,
95.74468085,95,8.443333333,,,,,
95.84599797,95,8.273333333,,,,,
95.9473151,95,8.16,,,,,
96.04863222,96,7.99,,,,,
96.14994934,96,7.876666667,,,,,
96.25126646,96,7.763333333,,,,,
96.35258359,96,7.593333333,,,,,
96.45390071,96,7.423333333,,,,,
96.55521783,96,7.253333333,,,,,
96.65653495,96,7.196666667,,,,,
96.75785208,96,7.026666667,,,,,
96.8591692,96,6.97,,,,,
96.96048632,96,6.8,,,,,
97.06180344,97,6.686666667,,,,,
97.16312057,97,6.516666667,,,,,
97.26443769,97,6.403333333,,,,,
97.36575481,97,6.176666667,,,,,
97.46707194,97,6.063333333,,,,,
97.56838906,97,5.95,,,,,
97.66970618,97,5.836666667,,,,,
97.7710233,97,5.723333333,,,,,
97.87234043,97,5.553333333,,,,,
97.97365755,97,5.44,,,,,
98.07497467,98,5.27,,,,,
98.17629179,98,5.1,,,,,
98.27760892,98,4.93,,,,,
98.37892604,98,4.816666667,,,,,
98.48024316,98,4.646666667,,,,,
98.58156028,98,4.533333333,,,,,
98.68287741,98,4.42,,,,,
98.78419453,98,4.306666667,,,,,
98.88551165,98,4.193333333,,,,,
98.98682877,98,3.91,,,,,
99.0881459,99,3.796666667,,,,,
99.18946302,99,3.626666667,,,,,
99.29078014,99,3.513333333,,,,,
99.39209726,99,3.343333333,,,,,
99.49341439,99,2.833333333,,,,,
99.59473151,99,2.55,,,,,
99.69604863,99,2.266666667,,,,,
99.79736575,99,1.133333333,,,,,
99.89868288,99,0.283333333,,,,,
100,100,0,,,,,
